44413.76667,6.357692308,4252.9,38.1,44413.76667,6.357692308,4252.9,23.915,44413.76667,3.35,4252.9,38.1,44413.76667,3.691858563,4252.9,38.1,44413.76667,6.357692308,4.2,38.1,44413.76667,6.357692308,4252.9,38.1,8.56,44413.76667,6.357692308,4252.9,38.100,45.76766667
44574.1,6.357692308,4260.7,38.633,44574.1,6.357692308,4260.7,24.247,44574.1,3.35,4260.7,38.633,44574.1,3.691858563,4260.7,38.633,44574.1,6.357692308,4.8,38.633,44574.1,6.357692308,4260.7,38.633,7.88,44574.1,6.357692308,4260.7,38.633,54.73566667
45399.7,6.27,4298.6,39.033,45399.7,6.27,4298.6,24.438,45399.7,3.31,4298.6,39.033,45399.7,3.640936376,4298.6,39.033,45399.7,6.27,5.2,39.033,45399.7,6.27,4298.6,39.033,6.71,45399.7,6.27,4298.6,39.033,53.874
47157.9,6.430769231,4253,39.6,47157.9,6.430769231,4253,24.752,47157.9,3.393,4253,39.6,47157.9,3.734293719,4253,39.6,47157.9,6.430769231,5.8,39.6,47157.9,6.430769231,4253,39.6,5.57,47157.9,6.430769231,4253.0,39.600,47.01166667
48418.46667,6.84,4370.3,39.933,48418.46667,6.84,4370.3,25.126,48418.46667,3.56,4370.3,39.933,48418.46667,3.971930592,4370.3,39.933,48418.46667,6.84,5.9,39.933,48418.46667,6.84,4370.3,39.933,3.86,48418.46667,6.84,4370.3,39.933,9.299133333
48111.8,6.84,4395.1,40.3,48111.8,6.84,4395.1,25.455,48111.8,3.56,4395.1,40.3,48111.8,3.971930592,4395.1,40.3,48111.8,6.84,5.9,40.3,48111.8,6.84,4395.1,40.3,4.57,48111.8,6.84,4395.1,40.300,-18.09373333
47412.3,6.84,4430.2,40.7,47412.3,6.84,4430.2,25.711,47412.3,3.56,4430.2,40.7,47412.3,3.971930592,4430.2,40.7,47412.3,6.84,6,40.7,47412.3,6.84,4430.2,40.7,5.48,47412.3,6.84,4430.2,40.700,-46.613
49808.46667,6.84,4442.5,41,49808.46667,6.84,4442.5,25.918,49808.46667,3.56,4442.5,41,49808.46667,3.971930592,4442.5,41,49808.46667,6.84,5.9,41,49808.46667,6.84,4442.5,41,4.75,49808.46667,6.84,4442.5,41.000,-36.00566667
49609.5,6.752307692,4521.9,41.333,49609.5,6.752307692,4521.9,26.319,49609.5,3.56,4521.9,41.333,49609.5,3.932069598,4521.9,41.333,49609.5,6.752307692,5.8,41.333,49609.5,6.752307692,4521.9,41.333,3.55,49609.5,6.752307692,4521.9,41.333,-58.54333333
49164.03333,6.752307692,4629.1,41.6,49164.03333,6.752307692,4629.1,26.475,49164.03333,3.56,4629.1,41.6,49164.03333,3.932069598,4629.1,41.6,49164.03333,6.752307692,5.7,41.6,49164.03333,6.752307692,4629.1,41.6,4.3,49164.03333,6.752307692,4629.1,41.600,-55.433
